table,module,informant,disorder,status,variable,session_id,ksads_version,n_present,n_absent,n_branchskip_888,n_notadmin_555,n_nan,n_total,pct_administered
mh_p_ksads__psych,psych,parent,hlcn,past,mh_p_ksads__psych__hlcn__past_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__psych,psych,parent,hlcn,past,mh_p_ksads__psych__hlcn__past_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__psych,psych,parent,hlcn,past,mh_p_ksads__psych__hlcn__past_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__psych,psych,parent,hlcn,past,mh_p_ksads__psych__hlcn__past_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__psych,psych,parent,hlcn,past,mh_p_ksads__psych__hlcn__past_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-00A,1.0,11,11694,0,0,14,11719,99.9
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-01A,1.0,16,11058,0,0,9,11083,99.9
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-02A,1.0,14,10725,0,0,4,10743,100.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__psych,psych,parent,hlcn,present,mh_p_ksads__psych__hlcn__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-01A,1.0,0,0,0,0,11083,11083,0.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-03A,2.0,13,9977,0,0,6,9996,99.9
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-04A,2.0,12,8388,0,0,0,8400,100.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-06A,2.0,8,9276,0,0,0,9284,100.0
mh_p_ksads__psych,psych,parent,oth,present,mh_p_ksads__psych__oth__pres_dx,ses-07A,2.0,3,8318,0,0,0,8321,100.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-00A,1.0,59,11646,0,0,14,11719,99.9
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-01A,1.0,79,10995,0,0,9,11083,99.9
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-02A,1.0,61,10678,0,0,4,10743,100.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,past,mh_p_ksads__psych__schiz__oth__past_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-00A,1.0,33,11672,0,0,14,11719,99.9
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-01A,1.0,57,11017,0,0,9,11083,99.9
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-02A,1.0,34,10705,0,0,4,10743,100.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__psych,psych,parent,schiz__oth,present,mh_p_ksads__psych__schiz__oth__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-01A,1.0,0,0,0,0,11083,11083,0.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-03A,2.0,7,9983,0,0,6,9996,99.9
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-04A,2.0,11,8389,0,0,0,8400,100.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-06A,2.0,12,9272,0,0,0,9284,100.0
mh_p_ksads__psych,psych,parent,schiz,present,mh_p_ksads__psych__schiz__pres_dx,ses-07A,2.0,13,8308,0,0,0,8321,100.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-01A,1.0,0,0,0,0,11083,11083,0.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-03A,2.0,0,9990,0,0,6,9996,99.9
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-04A,2.0,0,8400,0,0,0,8400,100.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__psych,psych,parent,schizaffct,present,mh_p_ksads__psych__schizaffct__pres_dx,ses-07A,2.0,0,8321,0,0,0,8321,100.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-01A,1.0,0,0,0,0,11083,11083,0.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-03A,2.0,0,9990,0,0,6,9996,99.9
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-04A,2.0,4,8396,0,0,0,8400,100.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-06A,2.0,5,9279,0,0,0,9284,100.0
mh_p_ksads__psych,psych,parent,schizform,present,mh_p_ksads__psych__schizform__pres_dx,ses-07A,2.0,5,8316,0,0,0,8321,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-00A,1.0,312,11393,0,0,14,11719,99.9
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-02A,1.0,217,10522,0,0,4,10743,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-04A,2.0,83,8317,0,0,0,8400,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-06A,2.0,208,9076,0,0,0,9284,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,past,mh_p_ksads__ptsd__oth__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-00A,1.0,56,11649,0,0,14,11719,99.9
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-02A,1.0,51,10688,0,0,4,10743,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-04A,2.0,20,8380,0,0,0,8400,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-06A,2.0,27,9257,0,0,0,9284,100.0
mh_p_ksads__ptsd,ptsd,parent,oth,present,mh_p_ksads__ptsd__oth__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-00A,1.0,0,0,0,0,11719,11719,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-01A,1.0,0,0,0,0,11075,11075,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-02A,1.0,0,0,0,0,10743,10743,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-04A,2.0,71,8329,0,0,0,8400,100.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-06A,2.0,126,9158,0,0,0,9284,100.0
mh_p_ksads__ptsd,ptsd,parent,,partial_remission,mh_p_ksads__ptsd__partrem_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-00A,1.0,1,11704,0,0,14,11719,99.9
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-02A,1.0,70,10669,0,0,4,10743,100.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-04A,2.0,177,8223,0,0,0,8400,100.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-06A,2.0,309,8975,0,0,0,9284,100.0
mh_p_ksads__ptsd,ptsd,parent,,past,mh_p_ksads__ptsd__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-04A,2.0,9,8391,0,0,0,8400,100.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-06A,2.0,9,9275,0,0,0,9284,100.0
mh_p_ksads__ptsd,ptsd,parent,,present,mh_p_ksads__ptsd__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-00A,1.0,549,11156,0,0,14,11719,99.9
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-02A,1.0,331,10408,0,0,4,10743,100.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-04A,2.0,0,0,0,8400,0,8400,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-06A,2.0,0,0,0,9284,0,9284,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,past,mh_p_ksads__sepanx__oth__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-00A,1.0,52,11653,0,0,14,11719,99.9
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-02A,1.0,29,10710,0,0,4,10743,100.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-04A,2.0,0,0,0,8400,0,8400,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-06A,2.0,0,0,0,9284,0,9284,0.0
mh_p_ksads__sepanx,sepanx,parent,oth,present,mh_p_ksads__sepanx__oth__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-00A,1.0,1043,10662,0,0,14,11719,99.9
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-02A,1.0,606,10133,0,0,4,10743,100.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-04A,2.0,0,0,0,8400,0,8400,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-06A,2.0,0,0,0,9284,0,9284,0.0
mh_p_ksads__sepanx,sepanx,parent,,past,mh_p_ksads__sepanx__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-00A,1.0,48,11657,0,0,14,11719,99.9
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-02A,1.0,27,10712,0,0,4,10743,100.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-04A,2.0,0,0,0,8400,0,8400,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-06A,2.0,0,0,0,9284,0,9284,0.0
mh_p_ksads__sepanx,sepanx,parent,,present,mh_p_ksads__sepanx__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-00A,1.0,1035,10670,0,0,14,11719,99.9
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-02A,1.0,953,9786,0,0,4,10743,100.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-04A,2.0,634,7766,0,0,0,8400,100.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-06A,2.0,719,8565,0,0,0,9284,100.0
mh_p_ksads__sleep,sleep,parent,prob,past,mh_p_ksads__sleep__prob__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-00A,1.0,285,11420,0,0,14,11719,99.9
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-02A,1.0,291,10448,0,0,4,10743,100.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-04A,2.0,241,8159,0,0,0,8400,100.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-06A,2.0,231,9053,0,0,0,9284,100.0
mh_p_ksads__sleep,sleep,parent,prob,present,mh_p_ksads__sleep__prob__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-00A,1.0,129,11576,0,0,14,11719,99.9
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-02A,1.0,122,10617,0,0,4,10743,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-04A,2.0,47,8353,0,0,0,8400,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-06A,2.0,57,9227,0,0,0,9284,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,past,mh_p_ksads__socanx__oth__mindur__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-04A,2.0,13,8387,0,0,0,8400,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-06A,2.0,7,9277,0,0,0,9284,100.0
mh_p_ksads__socanx,socanx,parent,oth__mindur,present,mh_p_ksads__socanx__oth__mindur__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-00A,1.0,503,11202,0,0,14,11719,99.9
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-02A,1.0,451,10288,0,0,4,10743,100.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-04A,2.0,167,8233,0,0,0,8400,100.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-06A,2.0,234,9050,0,0,0,9284,100.0
mh_p_ksads__socanx,socanx,parent,,past,mh_p_ksads__socanx__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-00A,1.0,110,11595,0,0,14,11719,99.9
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-02A,1.0,109,10630,0,0,4,10743,100.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-04A,2.0,305,8095,0,0,0,8400,100.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-06A,2.0,359,8925,0,0,0,9284,100.0
mh_p_ksads__socanx,socanx,parent,,present,mh_p_ksads__socanx__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,actv__int,past,mh_p_ksads__suic__actv__int__past_dx,ses-00A,1.0,43,11662,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,actv__int,past,mh_p_ksads__suic__actv__int__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,actv__int,past,mh_p_ksads__suic__actv__int__past_dx,ses-02A,1.0,68,10671,0,0,4,10743,100.0
